CustID,State,Age,Plan,MonthlyRecharge,DataGB,CallsMin,SMS,Churn
1385,Maharashtra,53,Postpaid,1727.31,87.5,243,107,No
1386,Maharashtra,31,Prepaid,631.69,20.76,295,161,No
1387,Assam,63,Postpaid,302.8,65.49,199,120,No
1388,Uttar Pradesh,20,Prepaid,1986.47,32.51,573,47,Yes
1389,Himachal Pradesh,23,Postpaid,1078.34,19.67,712,330,No
1390,Haryana,56,Prepaid,923.37,32.81,964,200,No
1391,Madhya Pradesh,39,Postpaid,1873.38,73.42,330,59,Yes
1392,Arunachal Pradesh,63,Prepaid,1498.31,65.79,710,491,Yes
1393,Uttar Pradesh,19,Postpaid,1014.98,12.52,989,488,Yes
1394,Telangana,62,Prepaid,797.86,20.06,399,426,Yes
1395,Maharashtra,32,Postpaid,971.45,16.83,952,209,Yes
1396,Assam,31,Postpaid,303.12,88.87,546,155,No
1397,Goa,32,Postpaid,1349.99,44.07,470,275,No
1398,Andhra Pradesh,61,Prepaid,438.52,7.34,707,500,Yes
1399,Bihar,56,Prepaid,1496.2,37.43,203,476,No
1400,Rajasthan,52,Prepaid,1716.94,45.13,633,16,No
1401,West Bengal,55,Postpaid,1468.6,69.72,91,408,Yes
1402,Chhattisgarh,19,Postpaid,1789.98,54.61,285,414,No
1403,Arunachal Pradesh,33,Prepaid,1047.1,54.36,417,48,Yes
1404,Manipur,40,Prepaid,1353.35,49.14,788,468,Yes
1405,Punjab,34,Prepaid,1387.24,88.98,577,429,Yes
1406,Telangana,53,Prepaid,503.42,96.11,448,172,No
1407,Punjab,23,Postpaid,1402.36,44.59,874,116,Yes
1408,Uttarakhand,66,Postpaid,1131.41,79.27,943,350,Yes
1409,Nagaland,58,Postpaid,717.42,8.43,699,76,Yes
1410,Himachal Pradesh,19,Postpaid,688.16,34.28,396,312,Yes
1411,West Bengal,39,Postpaid,1615.34,33.27,821,404,Yes
1412,Haryana,59,Postpaid,1001.47,23.68,466,381,Yes
1413,Haryana,56,Postpaid,1129.17,2.35,949,334,Yes
1414,Andhra Pradesh,56,Postpaid,1182.61,24.99,56,305,Yes
1415,Rajasthan,54,Postpaid,1584.04,47.95,721,180,Yes
1416,Punjab,18,Postpaid,406.9,44.17,676,481,No
1417,Bihar,45,Postpaid,1099.37,50.58,201,422,No
1418,West Bengal,55,Prepaid,1684.47,72.08,933,16,Yes
1419,Goa,45,Postpaid,1245.07,86.62,243,251,Yes
1420,Maharashtra,58,Postpaid,1546.1,47.52,296,277,Yes
1421,Goa,53,Postpaid,1547.36,80.46,838,428,Yes
1422,Uttarakhand,21,Postpaid,1223.79,45.76,842,244,Yes
1423,Gujarat,36,Postpaid,672.63,55.39,279,479,Yes
1424,Uttarakhand,20,Postpaid,557.14,34.92,229,233,No
1425,Uttarakhand,23,Postpaid,695.81,67.35,806,153,No
1426,Telangana,20,Postpaid,1403.43,57.89,78,487,No
1427,Uttar Pradesh,23,Postpaid,1211.37,42.31,749,354,Yes
1428,Manipur,46,Prepaid,441.98,12.16,92,351,No
1429,Sikkim,69,Postpaid,1460.38,96.61,287,480,Yes
1430,Telangana,45,Postpaid,1329.44,26.35,776,128,Yes
1431,Mizoram,64,Prepaid,650.85,43.24,329,288,Yes
1432,Andhra Pradesh,34,Prepaid,51.49,62.76,534,475,No
1433,Manipur,30,Postpaid,169.71,97.7,207,476,Yes
1434,Bihar,58,Postpaid,475.86,64.39,273,327,Yes
1435,Himachal Pradesh,35,Postpaid,1271.8,82.72,273,16,No
1436,West Bengal,37,Prepaid,867.76,48.6,556,26,No
1437,Maharashtra,41,Postpaid,713.59,76.5,240,65,No
1438,Meghalaya,39,Prepaid,1018.74,92.57,954,183,No
1439,Mizoram,45,Prepaid,1688.24,5.46,420,148,No
1440,Uttarakhand,66,Postpaid,1249.62,60.2,923,217,Yes
1441,Kerala,67,Postpaid,1310.59,93.45,689,479,No
1442,Goa,52,Postpaid,1557.37,25.25,601,178,Yes
1443,Kerala,44,Prepaid,1804.46,85.77,660,5,Yes
1444,Mizoram,25,Postpaid,1110.14,96.09,801,338,No
1445,Mizoram,18,Postpaid,404.2,21.98,896,20,No
1446,Jharkhand,64,Postpaid,889.61,35.75,58,407,Yes
1447,Sikkim,50,Postpaid,1645.35,62.18,710,33,No
1448,Assam,45,Postpaid,1174.88,8.37,982,18,Yes
1449,Maharashtra,59,Prepaid,1168.16,37.56,208,180,Yes
1450,Madhya Pradesh,28,Prepaid,409.41,32.89,795,184,Yes
1451,Telangana,21,Postpaid,159.69,16.33,903,444,No
1452,Madhya Pradesh,66,Prepaid,1396.4,21.9,535,459,No
1453,Himachal Pradesh,30,Prepaid,1671.77,21.37,683,420,No
1454,Arunachal Pradesh,68,Prepaid,1859.09,32.28,574,383,No
1455,Gujarat,28,Postpaid,645.92,56.63,884,335,Yes
1456,Chhattisgarh,25,Prepaid,1295.04,1.97,586,0,Yes
1457,Haryana,70,Postpaid,1925.21,68.44,541,282,No
1458,West Bengal,34,Postpaid,753.7,14.09,106,42,Yes
1459,Karnataka,30,Postpaid,695.29,49.84,884,175,Yes
1460,Odisha,27,Postpaid,266.09,49.85,328,80,No
1461,Meghalaya,44,Prepaid,342.6,74.71,639,372,Yes
1462,Sikkim,51,Postpaid,1788.35,43,790,284,No
1463,Assam,44,Postpaid,991.79,28.91,189,209,Yes
1464,Rajasthan,19,Postpaid,1094.06,78.91,189,219,Yes
1465,Jharkhand,65,Prepaid,1709.74,59.46,317,391,Yes
1466,Haryana,40,Postpaid,1107.84,58.22,184,270,No
1467,Gujarat,48,Postpaid,1899.98,13.86,982,493,Yes
1468,Punjab,40,Prepaid,579.23,7.57,523,319,Yes
1469,Maharashtra,63,Prepaid,1851.99,13.83,500,386,Yes
1470,West Bengal,57,Prepaid,653.48,90,946,483,No
1471,Arunachal Pradesh,32,Postpaid,1505.86,64.75,863,382,No
1472,Tripura,44,Prepaid,1036.22,76.07,894,249,No
1473,Telangana,52,Prepaid,1921.62,98.7,933,122,No
1474,Haryana,24,Postpaid,272.86,42.87,810,306,No
1475,Kerala,65,Prepaid,1375.78,27.74,994,173,No
1476,Sikkim,64,Prepaid,1632.35,57.64,186,164,No
1477,Manipur,58,Prepaid,745.63,62.93,848,318,No
1478,Nagaland,45,Postpaid,143.89,69.8,523,400,Yes
1479,Telangana,28,Postpaid,86.4,10.72,219,192,No
1480,Tamil Nadu,28,Prepaid,158.88,57.11,125,147,No
1481,Gujarat,38,Prepaid,699.78,65.33,223,70,No
1482,Tripura,40,Prepaid,1862.2,20.32,798,175,No
1483,Punjab,36,Prepaid,870.75,13.82,275,472,Yes
1484,Uttarakhand,24,Postpaid,373.52,13.94,992,100,Yes
1485,Uttar Pradesh,43,Postpaid,364.31,21.7,881,276,No
1486,Tripura,65,Prepaid,295.11,15.95,436,401,Yes
1487,Kerala,56,Prepaid,1282.99,39.55,869,497,Yes
1488,Meghalaya,31,Postpaid,195.95,36.53,890,111,No
1489,Andhra Pradesh,49,Prepaid,598.59,55.1,906,246,Yes
1490,Jharkhand,23,Postpaid,1534.14,67.97,326,111,Yes
1491,Assam,59,Postpaid,460.76,44.37,907,137,Yes
1492,Maharashtra,54,Prepaid,1369.54,45.26,660,274,Yes
1493,Madhya Pradesh,26,Prepaid,51.24,1.31,578,37,Yes
1494,Tripura,55,Postpaid,1150.78,30.03,595,219,No
1495,Jharkhand,36,Prepaid,209.75,99.47,887,324,No
1496,Jharkhand,25,Prepaid,297.28,19.93,525,441,No
1497,Rajasthan,49,Postpaid,84.38,26.44,768,384,Yes
1498,Jharkhand,19,Postpaid,797.35,77.38,977,159,No
1499,Chhattisgarh,30,Prepaid,1901.38,31.2,515,336,Yes
1500,Goa,56,Postpaid,1181.16,69.02,798,212,No
1501,Manipur,28,Postpaid,841.59,92.31,265,28,No
1502,Goa,57,Prepaid,1366.26,29.76,641,395,Yes
1503,Tripura,27,Prepaid,601.41,58.48,87,197,Yes
1504,Sikkim,21,Postpaid,483.34,46.59,401,344,Yes
1505,Uttar Pradesh,21,Prepaid,144.85,2.66,192,166,No
1506,Nagaland,28,Postpaid,1031.84,39.22,185,247,Yes
1507,Punjab,56,Prepaid,762.18,77.92,391,333,Yes
1508,Odisha,63,Postpaid,278.53,59.62,65,112,No
1509,Punjab,66,Postpaid,1877.47,93.06,372,343,Yes
1510,Meghalaya,67,Postpaid,652.64,87.98,582,220,Yes
1511,Haryana,65,Prepaid,1565.35,41.32,856,250,Yes
1512,Himachal Pradesh,45,Prepaid,151.49,85.83,527,463,No
1513,Tripura,34,Postpaid,484.04,44.05,58,295,Yes
1514,Jharkhand,31,Postpaid,497.67,61.8,731,219,No
1515,Mizoram,50,Postpaid,1178.94,22.88,592,500,No
1516,Mizoram,40,Prepaid,1893.01,7.83,364,477,Yes
1517,Punjab,41,Prepaid,1841.9,6.15,446,433,Yes
1518,Karnataka,29,Postpaid,1884.77,71.25,535,44,No
1519,Andhra Pradesh,31,Postpaid,1242.03,34.85,518,351,Yes
1520,Tripura,42,Prepaid,1711.59,98.74,568,352,Yes
1521,Jharkhand,30,Prepaid,549.19,18.6,803,36,No
1522,Odisha,32,Prepaid,1980.91,49.61,608,92,Yes
1523,West Bengal,53,Prepaid,773.59,5.87,995,219,Yes
1524,Telangana,25,Postpaid,536.56,11.07,616,499,No
1525,Jharkhand,62,Postpaid,1941.35,60.23,761,254,Yes
1526,West Bengal,28,Prepaid,884.29,41.58,805,365,Yes
1527,Madhya Pradesh,56,Prepaid,525.98,35.02,80,232,No
1528,Himachal Pradesh,54,Postpaid,1688.68,67.78,900,462,No
1529,Nagaland,48,Postpaid,960.31,56.64,825,101,Yes
1530,Punjab,22,Prepaid,322.7,25.15,324,237,Yes
1531,Mizoram,21,Prepaid,1553.27,85.74,554,148,Yes
1532,Assam,55,Prepaid,121.6,48.71,175,66,Yes
1533,Nagaland,26,Prepaid,53.85,85.77,756,120,No
1534,Kerala,52,Postpaid,1489.3,12.18,624,440,No
1535,Mizoram,45,Prepaid,1680.16,66.47,612,207,No
1536,Arunachal Pradesh,54,Postpaid,268.49,47.72,308,45,No
1537,Bihar,70,Prepaid,1628.36,15.45,730,285,Yes
1538,Telangana,33,Postpaid,1369.52,38.36,355,370,No
1539,Jharkhand,31,Prepaid,964.25,63.26,82,213,Yes
1540,Punjab,21,Postpaid,1230.17,80.93,106,208,Yes
1541,Kerala,29,Postpaid,438.87,95.64,712,470,Yes
1542,Arunachal Pradesh,33,Prepaid,379.83,47.45,459,131,No
1543,Bihar,36,Prepaid,942.33,96.33,883,386,No
1544,Haryana,54,Prepaid,751.5,11.73,328,37,Yes
1545,Nagaland,38,Prepaid,904.93,84.02,764,36,Yes
1546,Nagaland,70,Prepaid,155.99,6.26,763,413,No
1547,Madhya Pradesh,51,Postpaid,1139.4,50.92,893,491,No
1548,West Bengal,27,Postpaid,98.77,25.06,903,244,No
1549,Sikkim,52,Prepaid,911.87,87.84,631,318,No
1550,Kerala,47,Postpaid,1262.11,5.76,208,323,Yes
1551,Himachal Pradesh,56,Prepaid,1495.4,22.08,865,228,Yes
1552,Kerala,58,Prepaid,100.88,51.67,773,464,No
1553,Manipur,69,Prepaid,1938.92,71.85,444,369,No
1554,Goa,57,Prepaid,1921.48,72.99,862,201,No
1555,Andhra Pradesh,40,Prepaid,1543.18,39.74,247,383,Yes
1556,Assam,30,Prepaid,1995.58,40.2,722,427,No
1557,Andhra Pradesh,39,Prepaid,1831.16,86,697,452,No
1558,Meghalaya,28,Prepaid,1775.07,76.14,986,467,No
1559,Jharkhand,31,Postpaid,308.17,69.13,689,188,No
1560,Sikkim,53,Postpaid,584.22,82.89,491,107,No
1561,Mizoram,62,Prepaid,1654.6,4.56,759,349,Yes
1562,West Bengal,44,Postpaid,200.77,71.6,99,330,Yes
1563,Gujarat,46,Postpaid,1394.83,21.82,987,101,Yes
1564,Chhattisgarh,51,Postpaid,489.33,9.84,74,417,Yes
1565,Telangana,42,Postpaid,830.85,65.42,206,367,Yes
1566,Meghalaya,48,Prepaid,1489.71,43.62,57,39,No
1567,Himachal Pradesh,52,Prepaid,447.85,11.95,704,31,Yes
1568,Telangana,52,Postpaid,1774.64,54.88,823,411,No
1569,Nagaland,53,Postpaid,645.93,61.6,312,293,No
1570,Andhra Pradesh,56,Postpaid,1288.98,36.53,730,115,No
1571,Goa,28,Postpaid,619.65,86.32,912,329,Yes
1572,Mizoram,42,Prepaid,604.34,14.46,715,248,No
1573,Uttarakhand,31,Prepaid,1548.07,31.62,375,28,Yes
1574,Arunachal Pradesh,51,Postpaid,652.44,2.6,275,487,No
1575,Arunachal Pradesh,28,Prepaid,1074.07,21.16,654,118,No
1576,West Bengal,64,Postpaid,548.21,9.87,338,258,Yes
1577,Gujarat,55,Postpaid,1464.94,80.25,571,264,No
1578,Nagaland,19,Prepaid,1128.46,62.3,774,43,Yes
1579,Nagaland,59,Prepaid,653.04,14.43,664,296,Yes
1580,Uttar Pradesh,48,Prepaid,1889.15,7.79,937,38,No
1581,Punjab,27,Prepaid,1425.97,95.37,558,430,Yes
1582,Jharkhand,27,Postpaid,1673.96,87.93,999,231,Yes
1583,Assam,42,Postpaid,1167.99,77.58,553,387,No
1584,Rajasthan,69,Postpaid,566.25,3.2,380,403,Yes
1585,Odisha,47,Prepaid,1512.75,6.35,736,58,Yes
1586,Kerala,70,Postpaid,872.98,39.97,700,134,Yes
1587,Chhattisgarh,67,Postpaid,1938.83,85.36,915,370,No
1588,Karnataka,67,Postpaid,880.39,94.92,903,215,No
1589,Telangana,70,Prepaid,346.93,34.35,743,374,Yes
1590,Uttarakhand,63,Postpaid,1365.98,29.15,211,385,No
1591,Jharkhand,22,Postpaid,1876.34,37.1,451,486,No
1592,Rajasthan,38,Prepaid,421.99,3.32,906,30,Yes
1593,Nagaland,25,Postpaid,213.54,49.02,53,283,Yes
1594,Tripura,65,Prepaid,116.23,24.27,490,197,Yes
1595,Rajasthan,60,Postpaid,990.21,30.83,575,333,No
1596,Madhya Pradesh,52,Prepaid,1319.23,30.78,94,54,Yes
1597,Sikkim,45,Postpaid,1460.5,7.18,255,452,Yes
1598,Assam,49,Postpaid,824.74,18.42,747,417,Yes
1599,Odisha,26,Postpaid,279.25,34.04,632,229,No
1600,Uttar Pradesh,44,Postpaid,1824.02,61.32,348,409,Yes
1601,Andhra Pradesh,19,Postpaid,347.19,60.02,210,137,Yes
1602,Uttar Pradesh,27,Postpaid,1557.5,7.31,845,262,No
1603,West Bengal,55,Postpaid,1662.03,30,426,411,Yes
1604,Jharkhand,57,Prepaid,303.55,85.92,680,210,Yes
1605,Bihar,24,Postpaid,1905.97,89.86,493,296,No
1606,Tamil Nadu,24,Postpaid,943.95,23.62,831,91,No
1607,Himachal Pradesh,60,Postpaid,1152.31,65.56,459,493,Yes
1608,Manipur,29,Postpaid,1756.82,97.96,382,7,Yes
1609,Jharkhand,54,Postpaid,503.52,75.93,947,314,No
1610,Kerala,26,Postpaid,1173.39,27.95,318,287,Yes
1611,Assam,23,Postpaid,1289.74,32.27,831,367,Yes
1612,Bihar,59,Prepaid,477.92,75.36,713,399,No
1613,Tamil Nadu,29,Postpaid,469.34,15.53,518,331,No
1614,Bihar,46,Prepaid,1594.73,52.89,740,50,No
1615,Uttarakhand,61,Prepaid,621.17,68.31,655,158,No
1616,Madhya Pradesh,61,Postpaid,1546.57,37.56,536,222,Yes
1617,Meghalaya,47,Prepaid,1312.83,46.6,691,35,Yes
1618,Uttarakhand,28,Prepaid,1857.86,87.04,220,74,Yes
1619,Haryana,35,Prepaid,871.82,43.29,889,90,No
1620,Jharkhand,43,Postpaid,1955.89,77.98,196,191,Yes
1621,Jharkhand,52,Prepaid,366.75,94.23,371,450,Yes
1622,Karnataka,69,Prepaid,1646.22,72.24,710,70,No
1623,West Bengal,68,Postpaid,1971.27,62.92,133,1,No
1624,Manipur,24,Postpaid,972.91,53.37,462,331,Yes
1625,Haryana,61,Postpaid,934.4,15.61,609,68,Yes
1626,Himachal Pradesh,34,Postpaid,827.36,62.7,876,269,No
1627,Haryana,62,Prepaid,1115.97,60.72,455,263,No
1628,Tripura,23,Prepaid,369.77,5.86,125,310,No
1629,Bihar,40,Prepaid,1903.49,75.98,346,498,Yes
1630,Rajasthan,53,Postpaid,1350.16,4.27,178,176,Yes
1631,Mizoram,67,Prepaid,1551.5,42.36,440,131,No
1632,Rajasthan,18,Prepaid,614.72,58.16,331,392,No
1633,Andhra Pradesh,67,Prepaid,1081.36,85.37,497,299,No
1634,Chhattisgarh,33,Postpaid,1970.9,71.87,397,258,Yes
1635,Arunachal Pradesh,18,Prepaid,342.66,65.16,856,63,Yes
1636,Tamil Nadu,32,Prepaid,762.41,81.06,324,315,Yes
1637,West Bengal,41,Postpaid,197.39,8,369,35,No
1638,West Bengal,54,Postpaid,1197.07,49.94,935,350,No
1639,Jharkhand,42,Postpaid,839.44,84.83,406,78,Yes
1640,Rajasthan,63,Prepaid,497.09,34.38,939,5,Yes
1641,Maharashtra,53,Prepaid,1772.47,92.23,828,311,No
1642,Sikkim,35,Postpaid,407.75,65.32,565,283,No
1643,West Bengal,28,Prepaid,542.8,39.93,523,121,No
1644,Maharashtra,67,Prepaid,658.29,83.82,526,108,Yes
1645,Odisha,39,Prepaid,1602.12,25.7,437,273,No
1646,Arunachal Pradesh,34,Postpaid,220.55,21.15,372,295,Yes
1647,Odisha,28,Postpaid,961.79,71.05,787,362,Yes
1648,Uttarakhand,29,Postpaid,1129.79,86.51,515,322,Yes
1649,Nagaland,70,Prepaid,834.55,80.95,875,295,Yes
1650,Nagaland,66,Prepaid,1976.18,38.35,391,96,Yes
1651,Manipur,30,Prepaid,161.34,90.27,421,182,Yes
1652,Madhya Pradesh,43,Prepaid,183.22,53.9,206,308,Yes
1653,Mizoram,56,Postpaid,729.14,83.11,945,428,No
1654,Uttar Pradesh,66,Postpaid,1104.92,90.3,384,119,Yes
1655,Jharkhand,55,Postpaid,1559.09,10.28,457,403,No
1656,Chhattisgarh,69,Postpaid,531.43,10.65,318,200,No
1657,Telangana,70,Prepaid,1088.83,15.37,70,114,No
1658,Sikkim,55,Postpaid,894.85,89.74,980,102,Yes
1659,Tamil Nadu,47,Postpaid,254.02,73.42,391,257,Yes
1660,Himachal Pradesh,69,Prepaid,1625.63,66.58,301,201,Yes
1661,Meghalaya,39,Postpaid,437.56,70.61,536,298,No
1662,Tamil Nadu,37,Postpaid,154.3,90.47,529,93,Yes
1663,Telangana,35,Prepaid,1011.77,50.18,55,6,No
1664,Madhya Pradesh,39,Postpaid,516.87,25.72,113,328,No
1665,Sikkim,62,Postpaid,1344.13,20.68,895,295,No
1666,Uttar Pradesh,37,Prepaid,1431.61,92.09,936,20,Yes
1667,Madhya Pradesh,39,Prepaid,963.16,46.24,290,412,No
1668,Odisha,51,Prepaid,159.76,1.27,451,303,Yes
1669,Haryana,68,Postpaid,1014.66,79.24,465,306,Yes
1670,Gujarat,52,Postpaid,68.19,86.14,699,43,No
1671,Rajasthan,57,Postpaid,1375.62,40.58,156,21,No
1672,Himachal Pradesh,29,Prepaid,251.97,72.17,288,7,Yes
1673,Odisha,47,Postpaid,1781.38,87.57,427,368,No
1674,Jharkhand,34,Prepaid,1847.6,36.09,260,310,Yes
1675,Gujarat,62,Postpaid,587.44,16.33,229,161,No
1676,Goa,23,Postpaid,722.43,27.5,713,35,Yes
1677,Tripura,70,Postpaid,1015.28,70.18,990,158,No
1678,Telangana,45,Prepaid,583.34,45.04,749,110,No
1679,Telangana,54,Prepaid,1554.12,24.04,970,264,No
1680,Jharkhand,70,Postpaid,1976.86,31.76,270,158,No
1681,Haryana,39,Prepaid,418.18,75.45,413,380,Yes
1682,Mizoram,50,Prepaid,203.85,49.89,660,338,No
1683,Rajasthan,35,Postpaid,350.72,50.96,578,108,No
1684,Maharashtra,47,Postpaid,1186.74,69.62,279,318,Yes
1685,Madhya Pradesh,47,Prepaid,1147.26,92.02,839,197,Yes
1686,Himachal Pradesh,54,Prepaid,391.31,48.12,250,405,No
1687,Arunachal Pradesh,67,Prepaid,1994.44,77.65,462,344,No
1688,Telangana,48,Prepaid,1191.41,65.86,464,423,Yes
1689,Bihar,38,Postpaid,327.4,65.07,700,384,No
1690,Sikkim,18,Postpaid,1106.98,64.57,985,384,Yes
1691,Maharashtra,67,Prepaid,943.92,64.47,705,97,Yes
1692,Madhya Pradesh,22,Prepaid,1610.1,5.34,435,360,No
1693,Assam,48,Prepaid,1228.26,22.16,102,385,Yes
1694,Odisha,39,Prepaid,749.64,90.35,670,282,Yes
1695,Jharkhand,52,Postpaid,582.94,53.7,375,353,Yes
1696,Himachal Pradesh,61,Prepaid,579.38,26.84,589,497,Yes
1697,Haryana,66,Prepaid,1745.09,7.57,460,211,Yes
1698,Manipur,47,Prepaid,1806.17,34.73,876,440,Yes
1699,Uttar Pradesh,34,Prepaid,281.79,99.1,186,288,Yes
1700,Telangana,25,Postpaid,190.7,8.97,418,480,No
1701,Goa,27,Postpaid,1616.38,80.23,1000,250,Yes
1702,Karnataka,64,Postpaid,1911.1,95.99,150,55,Yes
1703,Uttar Pradesh,20,Prepaid,1088.65,37.79,306,144,Yes
1704,Goa,32,Postpaid,62.92,53.95,970,175,Yes
1705,Gujarat,66,Prepaid,73.29,67.49,856,152,Yes
1706,Chhattisgarh,39,Postpaid,1801.1,41.72,834,156,Yes
1707,Tamil Nadu,40,Postpaid,1357.23,98.84,837,457,No
1708,Manipur,30,Postpaid,577.57,95.2,709,170,Yes
1709,Tripura,36,Postpaid,1907.52,43.12,386,290,No
1710,Andhra Pradesh,37,Postpaid,1260.88,32.55,804,387,Yes
1711,Madhya Pradesh,24,Prepaid,868.47,17.76,958,415,Yes
1712,Telangana,43,Postpaid,644.39,60.47,756,168,No
1713,Bihar,20,Prepaid,599.9,92.19,277,10,No
1714,Madhya Pradesh,59,Postpaid,1187.93,94.41,692,420,Yes
1715,Chhattisgarh,36,Postpaid,632.05,42.53,926,397,No
1716,Odisha,59,Prepaid,890.31,80.6,685,88,Yes
1717,Odisha,19,Postpaid,272.18,31.22,403,140,Yes
1718,Goa,39,Prepaid,1259.69,6.54,111,186,Yes
1719,Arunachal Pradesh,26,Postpaid,1844.2,78.93,339,271,No
1720,Odisha,18,Prepaid,215.21,75.61,566,177,No
1721,Punjab,30,Postpaid,842.55,94.02,51,12,No
1722,Punjab,42,Postpaid,1973.56,7.84,71,421,Yes
1723,Meghalaya,59,Prepaid,340.2,44.23,900,0,No
1724,Rajasthan,52,Prepaid,941.46,25.24,71,227,No
1725,Kerala,50,Postpaid,465.61,4.66,443,414,Yes
1726,Gujarat,43,Prepaid,1815.32,52.06,592,392,No
1727,Himachal Pradesh,50,Postpaid,1096.05,15.2,255,11,No
1728,Uttar Pradesh,36,Prepaid,829.01,84.54,239,254,No
1729,West Bengal,46,Prepaid,449.36,68.11,708,349,Yes
1730,Meghalaya,28,Prepaid,1066.84,12.5,460,7,No
1731,Assam,33,Postpaid,424.14,45.51,144,196,No
1732,Assam,60,Postpaid,563.19,62.46,324,130,No
1733,Nagaland,32,Prepaid,883.55,87.45,779,435,No
1734,Goa,67,Prepaid,554.98,2.71,902,43,Yes
1735,Gujarat,25,Postpaid,349.12,70.47,423,49,Yes
1736,Gujarat,61,Prepaid,1056,13.16,861,384,Yes
1737,Andhra Pradesh,35,Postpaid,1389.49,42.81,469,328,Yes
1738,Sikkim,70,Postpaid,1934.59,37.77,895,334,No
1739,Mizoram,55,Prepaid,1624.44,77.3,92,173,Yes
1740,Manipur,48,Postpaid,362.94,9.64,56,136,No
1741,Goa,26,Prepaid,249.14,10.61,828,282,Yes
1742,Meghalaya,29,Prepaid,1041.57,72.03,839,88,Yes
1743,Meghalaya,32,Prepaid,519.68,64.44,123,444,Yes
1744,Uttar Pradesh,20,Prepaid,1883.98,27.9,389,238,Yes
1745,Nagaland,64,Prepaid,700.65,58.8,981,80,Yes
1746,Sikkim,67,Postpaid,105.49,6.81,836,416,No
1747,Tamil Nadu,70,Prepaid,1650.64,58.29,693,31,No
1748,Tripura,53,Prepaid,1397.93,18.69,228,18,No
1749,Uttarakhand,18,Postpaid,1843.13,24.29,496,128,No
1750,Goa,47,Prepaid,1776.05,36.5,222,472,Yes
1751,Karnataka,60,Postpaid,1194.76,3.25,149,317,No
1752,Karnataka,46,Prepaid,546.58,25.14,512,395,Yes
1753,Karnataka,24,Postpaid,1344.28,83.94,804,161,Yes
1754,Meghalaya,41,Prepaid,1034.52,32.45,859,446,Yes
1755,Nagaland,58,Prepaid,524.48,10.27,469,187,Yes
1756,Himachal Pradesh,61,Prepaid,1106.31,93.28,190,480,Yes
1757,Rajasthan,60,Prepaid,725.06,18,218,348,Yes
1758,Andhra Pradesh,35,Postpaid,68.83,16.48,201,363,Yes
1759,Meghalaya,35,Prepaid,834.57,16.19,356,306,No
1760,Bihar,45,Prepaid,851.36,88.08,130,78,No
1761,Maharashtra,27,Postpaid,530.93,58.1,66,152,No
1762,Karnataka,51,Postpaid,1975.66,24.5,143,117,No
1763,Tamil Nadu,30,Prepaid,689,4.11,252,462,Yes
1764,Chhattisgarh,48,Prepaid,722.19,2.44,371,216,No
1765,Andhra Pradesh,54,Prepaid,914.79,12.19,727,83,No
1766,Punjab,63,Postpaid,1065.08,61.86,803,465,Yes
1767,Maharashtra,37,Prepaid,1111.58,82.14,669,397,Yes
1768,Rajasthan,63,Prepaid,249.39,82.15,791,388,Yes
1769,Tamil Nadu,42,Prepaid,1524.53,92.38,497,52,Yes
1770,Kerala,29,Prepaid,1815.21,7.89,103,47,Yes
1771,Gujarat,70,Prepaid,722.49,94.86,819,26,Yes
1772,Chhattisgarh,18,Prepaid,228.83,8.52,69,461,Yes
1773,Rajasthan,70,Postpaid,621.61,45.45,807,100,No
1774,Bihar,46,Postpaid,973.39,90.9,867,288,Yes
1775,Rajasthan,32,Postpaid,486.81,28.32,579,225,No
1776,Rajasthan,66,Prepaid,55.67,86.97,950,95,No
1777,Haryana,41,Prepaid,1087.92,35.12,774,469,No
1778,Andhra Pradesh,60,Postpaid,221.16,90.6,681,322,Yes
1779,Assam,66,Postpaid,1495.24,42.25,59,228,Yes
1780,Himachal Pradesh,28,Postpaid,932.32,54.64,93,315,No
1781,Himachal Pradesh,36,Postpaid,1518.78,29.72,937,32,Yes
1782,Madhya Pradesh,31,Prepaid,136.28,82.73,332,170,No
1783,West Bengal,49,Prepaid,1901.71,26.68,720,36,No
1784,Sikkim,57,Prepaid,1786.46,6.61,740,437,No
1785,West Bengal,44,Postpaid,1006.27,11.13,118,375,No
1786,Sikkim,49,Prepaid,213.88,89.81,933,152,Yes
1787,Rajasthan,57,Postpaid,1316.81,82.01,459,97,No
1788,Manipur,39,Postpaid,1408.15,31.11,265,12,Yes
1789,Meghalaya,61,Prepaid,540.23,14.49,625,136,No
1790,Chhattisgarh,32,Postpaid,451.32,85.23,77,1,Yes
1791,Maharashtra,38,Postpaid,744.64,96.85,477,72,Yes
1792,Tamil Nadu,19,Prepaid,715.95,77.33,453,447,Yes
1793,Karnataka,35,Postpaid,189.75,4.15,650,276,Yes
1794,Jharkhand,52,Postpaid,323.29,30.29,77,246,No
1795,Sikkim,64,Prepaid,92.55,89.94,465,397,No
1796,Odisha,28,Postpaid,1134.64,58.53,268,3,Yes
1797,Chhattisgarh,70,Postpaid,332.2,26.06,261,411,Yes
1798,Gujarat,26,Postpaid,732.78,41.43,194,114,Yes
1799,Uttarakhand,23,Postpaid,1859.62,45.42,764,307,Yes
1800,Mizoram,57,Postpaid,51.58,68.23,420,230,No
1801,West Bengal,23,Prepaid,283.31,71.51,790,230,No
1802,Telangana,22,Postpaid,1858.33,99.26,664,195,No
1803,Karnataka,64,Prepaid,1699.96,2.64,532,460,No
