UserId,EducationLevel,Occupation
YBI4839,Graduate,Professional
YBI4840,Graduate,Professional
YBI4841,Graduate,Professional
YBI4842,Graduate,Professional
YBI4843,Graduate,Professional
YBI4844,Graduate,Professional
YBI4845,Graduate,Professional
YBI4846,Graduate,Professional
YBI4847,High School,Management
YBI4848,Graduate,Professional
YBI4849,Graduate,Professional
YBI4850,Graduate,Professional
YBI4851,High School,Professional
YBI4852,High School,Professional
YBI4853,High School,Professional
YBI4854,High School,Professional
YBI4855,Graduate,Management
YBI4856,Graduate,Management
YBI4857,Graduate,Management
YBI4858,Graduate,Management
YBI4859,Graduate,Management
YBI4860,Graduate,Management
YBI4861,Graduate,Management
YBI4862,Graduate,Management
YBI4863,Graduate,Management
YBI4864,Graduate,Management
YBI4865,Graduate,Management
YBI4866,Graduate,Management
YBI4867,Graduate,Management
YBI4868,High School,Professional
YBI4869,High School,Self Employeed
YBI4870,High School,Self Employeed
YBI4871,High School,Self Employeed
YBI4872,High School,Self Employeed
YBI4873,High School,Self Employeed
YBI4874,High School,Professional
YBI4875,High School,Professional
YBI4876,Graduate,Management
YBI4877,Graduate,Management
YBI4878,High School,Professional
YBI4879,High School,Professional
YBI4880,High School,Professional
YBI4881,High School,Professional
YBI4882,Graduate,Management
YBI4883,Graduate,Management
YBI4884,Graduate,Management
YBI4885,Graduate,Management
YBI4886,Graduate,Management
YBI4887,Graduate,Management
YBI4888,Graduate,Management
YBI4889,High School,Self Employeed
YBI4890,High School,Self Employeed
YBI4891,High School,Professional
YBI4892,High School,Professional
YBI4893,High School,Professional
YBI4894,High School,Professional
YBI4895,High School,Professional
YBI4896,High School,Professional
YBI4897,High School,Professional
YBI4898,Graduate,Management
YBI4899,High School,Professional
YBI4900,Graduate,Professional
YBI4901,Graduate,Professional
YBI4902,High School,Self Employeed
YBI4903,High School,Self Employeed
YBI4904,High School,Self Employeed
YBI4905,Graduate,Professional
YBI4906,High School,Self Employeed
YBI4907,High School,Self Employeed
YBI4908,High School,Self Employeed
YBI4909,Graduate,Professional
YBI4910,Graduate,Professional
YBI4911,Graduate,Professional
YBI4912,Graduate,Professional
YBI4913,Graduate,Professional
YBI4914,Graduate,Professional
YBI4915,Graduate,Professional
YBI4916,Graduate,Professional
YBI4917,Graduate,Professional
YBI4918,Graduate,Professional
YBI4919,Graduate,Professional
YBI4920,Graduate,Professional
YBI4921,High School,Self Employeed
YBI4922,High School,Self Employeed
YBI4923,High School,Self Employeed
YBI4924,High School,Self Employeed
YBI4925,High School,Self Employeed
YBI4926,High School,Self Employeed
YBI4927,High School,Self Employeed
YBI4928,High School,Office
YBI4929,High School,Self Employeed
YBI4930,High School,Self Employeed
YBI4931,High School,Self Employeed
YBI4932,High School,Self Employeed
YBI4933,High School,Self Employeed
YBI4934,High School,Self Employeed
YBI4935,High School,Self Employeed
YBI4936,High School,Self Employeed
YBI4937,High School,Self Employeed
YBI4938,Graduate,Management
YBI4939,Graduate,Management
YBI4940,High School,Office
YBI4941,High School,Self Employeed
YBI4942,High School,Office
YBI4943,High School,Self Employeed
YBI4944,High School,Office
YBI4945,Graduate,Management
YBI4946,Graduate,Management
YBI4947,Graduate,Management
YBI4948,Graduate,Management
YBI4949,Graduate,Management
YBI4950,High School,Self Employeed
YBI4951,High School,Self Employeed
YBI4952,High School,Self Employeed
YBI4953,High School,Self Employeed
YBI4954,High School,Self Employeed
YBI4955,High School,Self Employeed
YBI4956,High School,Self Employeed
YBI4957,Graduate,Management
YBI4958,Graduate,Management
YBI4959,Graduate,Management
YBI4960,Graduate,Management
YBI4961,Graduate,Management
YBI4962,Graduate,Management
YBI4963,Graduate,Management
YBI4964,Graduate,Management
YBI4965,Graduate,Management
YBI4966,Graduate,Management
YBI4967,Graduate,Management
YBI4968,Graduate,Management
YBI4969,Graduate,Management
YBI4970,Graduate,Management
YBI4971,Graduate,Management
YBI4972,Graduate,Management
YBI4973,Graduate,Self Employeed
YBI4974,Graduate,Self Employeed
YBI4975,Graduate,Self Employeed
YBI4976,High School,Office
YBI4977,High School,Office
YBI4978,Graduate,Self Employeed
YBI4979,Graduate,Self Employeed
YBI4980,Graduate,Self Employeed
YBI4981,High School,Self Employeed
YBI4982,Graduate,Self Employeed
YBI4983,Graduate,Self Employeed
YBI4984,Graduate,Self Employeed
YBI4985,Graduate,Self Employeed
YBI4986,Graduate,Self Employeed
YBI4987,Graduate,Self Employeed
YBI4988,Graduate,Professional
YBI4989,Graduate,Management
YBI4990,Graduate,Management
YBI4991,Graduate,Management
YBI4992,Graduate,Management
YBI4993,Graduate,Management
YBI4994,Graduate,Management
YBI4995,Graduate,Management
YBI4996,Graduate,Management
YBI4997,Graduate,Management
YBI4998,Graduate,Management
YBI4999,Graduate,Management
YBI5000,Graduate,Management
YBI5001,Graduate,Management
YBI5002,Graduate,Management
YBI5003,Graduate,Management
YBI5004,Graduate,Management
YBI5005,Graduate,Management
YBI5006,Graduate,Management
YBI5007,High School,Professional
YBI5008,High School,Professional
YBI5009,High School,Professional
YBI5010,Graduate,Management
YBI5011,Graduate,Management
YBI5012,High School,Professional
YBI5013,High School,Professional
YBI5014,High School,Professional
YBI5015,High School,Self Employeed
YBI5016,High School,Professional
YBI5017,High School,Professional
YBI5018,High School,Professional
YBI5019,High School,Professional
YBI5020,High School,Professional
YBI5021,High School,Professional
YBI5022,High School,Professional
YBI5023,High School,Professional
YBI5024,High School,Professional
YBI5025,High School,Professional
YBI5026,High School,Professional
YBI5027,High School,Professional
YBI5028,High School,Professional
YBI5029,High School,Professional
YBI5030,High School,Professional
YBI5031,High School,Professional
YBI5032,High School,Professional
YBI5033,High School,Professional
YBI5034,High School,Professional
YBI5035,High School,Professional
YBI5036,High School,Professional
YBI5037,High School,Professional
YBI5038,High School,Professional
YBI5039,High School,Professional
YBI5040,High School,Professional
YBI5041,High School,Professional
YBI5042,High School,Professional
YBI5043,High School,Professional
YBI5044,High School,Professional
YBI5045,High School,Professional
YBI5046,High School,Professional
YBI5047,High School,Professional
YBI5048,High School,Professional
YBI5049,High School,Professional
YBI5050,Graduate,Management
YBI5051,Graduate,Management
YBI5052,High School,Professional
YBI5053,High School,Professional
YBI5054,High School,Professional
YBI5055,High School,Professional
YBI5056,Graduate,Management
YBI5057,Graduate,Management
YBI5058,High School,Professional
YBI5059,High School,Professional
YBI5060,High School,Professional
YBI5061,Graduate,Management
YBI5062,High School,Professional
YBI5063,Graduate,Management
YBI5064,Graduate,Management
YBI5065,High School,Professional
YBI5066,High School,Professional
YBI5067,High School,Professional
YBI5068,Graduate,Management
YBI5069,High School,Professional
YBI5070,Graduate,Management
YBI5071,Graduate,Management
YBI5072,Graduate,Management
YBI5073,High School,Professional
YBI5074,High School,Professional
YBI5075,High School,Professional
YBI5076,High School,Professional
YBI5077,High School,Professional
YBI5078,High School,Professional
YBI5079,Graduate,Management
YBI5080,High School,Professional
YBI5081,High School,Professional
YBI5082,High School,Professional
YBI5083,High School,Professional
YBI5084,High School,Professional
YBI5085,High School,Self Employeed
YBI5086,Graduate,Management
YBI5087,Graduate,Management
YBI5088,Graduate,Management
YBI5089,High School,Professional
YBI5090,High School,Professional
YBI5091,High School,Professional
YBI5092,High School,Professional
YBI5093,High School,Professional
YBI5094,High School,Professional
YBI5095,High School,Professional
YBI5096,High School,Professional
YBI5097,High School,Professional
YBI5098,Graduate,Management
YBI5099,Graduate,Management
YBI5100,High School,Self Employeed
YBI5101,High School,Self Employeed
YBI5102,High School,Professional
YBI5103,High School,Professional
YBI5104,Graduate,Management
YBI5105,Graduate,Management
YBI5106,Graduate,Management
YBI5107,Graduate,Management
YBI5108,High School,Professional
YBI5109,High School,Professional
YBI5110,High School,Professional
YBI5111,Graduate,Management
YBI5112,Graduate,Management
YBI5113,Graduate,Management
YBI5114,Graduate,Management
YBI5115,Graduate,Management
YBI5116,Graduate,Management
YBI5117,Graduate,Management
YBI5118,Graduate,Management
YBI5119,Graduate,Management
YBI5120,Graduate,Management
YBI5121,Graduate,Management
YBI5122,Graduate,Management
YBI5123,Graduate,Management
YBI5124,Graduate,Management
YBI5125,Graduate,Management
YBI5126,Graduate,Management
YBI5127,High School,Self Employeed
YBI5128,Graduate,Management
YBI5129,High School,Self Employeed
YBI5130,High School,Self Employeed
YBI5131,High School,Self Employeed
YBI5132,High School,Self Employeed
YBI5133,High School,Self Employeed
YBI5134,High School,Self Employeed
YBI5135,High School,Office
YBI5136,High School,Office
YBI5137,High School,Self Employeed
YBI5138,High School,Self Employeed
YBI5139,High School,Office
YBI5140,High School,Office
YBI5141,High School,Office
YBI5142,High School,Office
YBI5143,High School,Office
YBI5144,High School,Self Employeed
YBI5145,High School,Office
YBI5146,High School,Office
YBI5147,Graduate,Factory
YBI5148,Graduate,Factory
YBI5149,Graduate,Factory
YBI5150,Graduate,Factory
YBI5151,Graduate,Factory
YBI5152,Graduate,Factory
YBI5153,Graduate,Office
YBI5154,Graduate,Office
YBI5155,Graduate,Office
YBI5156,Graduate,Factory
YBI5157,Graduate,Factory
YBI5158,Graduate,Office
YBI5159,Graduate,Office
YBI5160,High School,Factory
YBI5161,High School,Factory
YBI5162,High School,Factory
YBI5163,High School,Factory
YBI5164,Graduate,Office
YBI5165,Graduate,Office
YBI5166,Graduate,Office
YBI5167,Graduate,Office
YBI5168,High School,Factory
YBI5169,High School,Factory
YBI5170,High School,Factory
YBI5171,High School,Factory
YBI5172,Graduate,Office
YBI5173,Graduate,Self Employeed
YBI5174,Graduate,Self Employeed
YBI5175,Graduate,Self Employeed
YBI5176,Graduate,Self Employeed
YBI5177,Graduate,Self Employeed
YBI5178,Graduate,Self Employeed
YBI5179,Graduate,Self Employeed
YBI5180,Graduate,Self Employeed
YBI5181,Graduate,Self Employeed
YBI5182,Graduate,Professional
YBI5183,Graduate,Professional
YBI5184,Graduate,Professional
YBI5185,Graduate,Professional
YBI5186,Graduate,Professional
YBI5187,Graduate,Professional
YBI5188,Graduate,Professional
YBI5189,Graduate,Professional
YBI5190,Graduate,Professional
YBI5191,Graduate,Professional
YBI5192,High School,Self Employeed
YBI5193,Graduate,Self Employeed
YBI5194,Graduate,Self Employeed
YBI5195,High School,Self Employeed
YBI5196,Graduate,Professional
YBI5197,Graduate,Professional
YBI5198,Graduate,Professional
YBI5199,Graduate,Professional
YBI5200,Graduate,Professional
YBI5201,Graduate,Self Employeed
YBI5202,Graduate,Self Employeed
YBI5203,Graduate,Self Employeed
YBI5204,Graduate,Professional
YBI5205,Graduate,Professional
YBI5206,Graduate,Professional
YBI5207,Graduate,Professional
YBI5208,Graduate,Professional
YBI5209,Graduate,Professional
YBI5210,Graduate,Professional
YBI5211,Graduate,Professional
YBI5212,Graduate,Professional
YBI5213,Graduate,Professional
YBI5214,Graduate,Professional
YBI5215,Graduate,Self Employeed
YBI5216,Graduate,Self Employeed
YBI5217,Graduate,Self Employeed
YBI5218,Graduate,Professional
YBI5219,Graduate,Self Employeed
YBI5220,Graduate,Self Employeed
YBI5221,Graduate,Self Employeed
YBI5222,Graduate,Self Employeed
YBI5223,Graduate,Self Employeed
YBI5224,Graduate,Professional
YBI5225,Graduate,Professional
YBI5226,Graduate,Professional
YBI5227,Graduate,Professional
YBI5228,Graduate,Professional
YBI5229,High School,Self Employeed
YBI5230,Graduate,Professional
YBI5231,High School,Self Employeed
YBI5232,High School,Self Employeed
YBI5233,High School,Self Employeed
YBI5234,High School,Self Employeed
YBI5235,High School,Self Employeed
YBI5236,High School,Self Employeed
YBI5237,High School,Self Employeed
YBI5238,High School,Self Employeed
YBI5239,High School,Self Employeed
YBI5240,High School,Self Employeed
YBI5241,High School,Self Employeed
YBI5242,Graduate,Professional
YBI5243,Graduate,Professional
YBI5244,High School,Self Employeed
YBI5245,High School,Self Employeed
YBI5246,High School,Self Employeed
YBI5247,High School,Self Employeed
YBI5248,High School,Self Employeed
YBI5249,High School,Self Employeed
YBI5250,Graduate,Professional
YBI5251,High School,Self Employeed
YBI5252,High School,Self Employeed
YBI5253,High School,Self Employeed
YBI5254,Graduate,Professional
YBI5255,Graduate,Professional
YBI5256,Graduate,Professional
YBI5257,Graduate,Professional
YBI5258,Graduate,Professional
YBI5259,High School,Self Employeed
YBI5260,High School,Self Employeed
YBI5261,Graduate,Professional
YBI5262,Graduate,Professional
YBI5263,Graduate,Professional
YBI5264,Graduate,Professional
YBI5265,Graduate,Professional
YBI5266,Graduate,Professional
YBI5267,Graduate,Management
YBI5268,Graduate,Management
YBI5269,Graduate,Management
YBI5270,Graduate,Management
YBI5271,Graduate,Professional
YBI5272,Graduate,Professional
YBI5273,Graduate,Professional
YBI5274,Graduate,Professional
YBI5275,Graduate,Professional
YBI5276,Graduate,Professional
YBI5277,Graduate,Professional
YBI5278,Graduate,Professional
YBI5279,Graduate,Professional
YBI5280,Graduate,Professional
YBI5281,Graduate,Management
YBI5282,Graduate,Management
YBI5283,Graduate,Professional
YBI5284,Graduate,Professional
YBI5285,Graduate,Professional
YBI5286,Graduate,Professional
YBI5287,Graduate,Professional
YBI5288,Graduate,Professional
YBI5289,Graduate,Professional
YBI5290,Graduate,Professional
YBI5291,Graduate,Professional
YBI5292,Graduate,Professional
YBI5293,Graduate,Professional
YBI5294,Graduate,Professional
YBI5295,Graduate,Professional
YBI5296,Graduate,Professional
YBI5297,High School,Office
YBI5298,High School,Factory
YBI5299,High School,Factory
YBI5300,High School,Office
YBI5301,High School,Office
YBI5302,High School,Factory
YBI5303,High School,Factory
YBI5304,High School,Factory
YBI5305,High School,Factory
YBI5306,High School,Factory
YBI5307,Graduate,Self Employeed
YBI5308,High School,Factory
YBI5309,High School,Factory
YBI5310,High School,Office
YBI5311,High School,Factory
