CustID,Age,Gender,City,AccountType,Balance,LoanAmt,EMI,Default
1336,54,F,Ujjain,Loan,377517.28,646997.25,47698.34,No
1337,61,M,Kolhapur,Savings,457446.13,819837.11,25909.6,Yes
1338,65,M,Pudukkottai,Current,280657.53,197518.68,1681.78,Yes
1339,27,F,Bhalswa Jahangir Pur,Savings,300548.95,253757.88,9269.39,No
1340,33,M,Delhi,Current,120342.23,28956.06,16177.52,No
1341,44,F,Belgaum,Current,208719.8,459535.1,1345.98,No
1342,45,M,Nadiad,Savings,437637.65,428861.37,43150.43,No
1343,29,F,Bardhaman,Savings,348359.82,165045.78,49272.63,Yes
1344,61,M,Tiruppur,Loan,158619.24,420793.79,49213.24,Yes
1345,30,M,Kavali,Loan,220712.8,724421.98,32935.81,No
1346,62,F,Srinagar,Savings,113326.75,882630.16,22834.91,Yes
1347,31,M,Jamshedpur,Savings,238325.78,725849.0,30367.46,No
1348,61,M,Morena,Savings,394721.74,813993.77,6355.75,Yes
1349,53,M,Buxar,Loan,423369.52,763830.49,19509.04,No
1350,51,M,Thiruvananthapuram,Savings,238620.02,141807.59,15318.53,No
1351,54,F,Proddatur,Savings,191168.03,212880.02,6474.93,Yes
1352,62,M,Gudivada,Current,171721.57,884869.29,35096.11,Yes
1353,33,F,Ballia,Current,135832.79,833871.05,35615.87,No
1354,53,M,Satna,Loan,414681.96,685722.15,15605.16,No
1355,29,F,Latur,Current,293403.92,901475.8,47931.26,Yes
1356,40,M,Panipat,Savings,497835.4,416586.66,38805.0,No
1357,25,M,Warangal,Current,181598.0,555867.45,7873.1,No
1358,44,M,Ahmednagar,Savings,58608.49,304672.97,36840.49,Yes
1359,37,M,Hajipur,Savings,377718.32,791833.88,27592.93,No
1360,62,M,Naihati,Loan,130345.04,394091.78,48097.6,Yes
1361,58,M,Dindigul,Savings,100287.37,782608.36,11439.55,Yes
1362,41,F,Bongaigaon,Loan,373693.04,302005.45,42078.92,Yes
1363,42,F,Kolhapur,Savings,236158.77,666931.6,37439.26,No
1364,21,M,Ajmer,Current,145254.6,395942.68,25678.5,Yes
1365,30,F,Agartala,Loan,71857.61,840793.4,67.78,Yes
1366,39,F,Bharatpur,Savings,267935.99,85359.47,37029.63,No
1367,38,M,Madhyamgram,Current,56904.39,657028.34,19705.28,No
1368,28,M,Ujjain,Loan,187736.47,510624.36,3477.4,No
1369,29,F,Bidar,Current,302473.85,24740.69,31127.2,No
1370,52,M,Davanagere,Loan,98041.44,285387.6,25768.03,Yes
1371,29,M,Jabalpur,Savings,277086.52,205680.16,32528.86,Yes
1372,25,M,Muzaffarnagar,Loan,40180.69,992153.67,8441.2,Yes
1373,33,F,Mirzapur,Savings,323755.51,420907.0,32742.81,Yes
1374,48,M,Kishanganj,Savings,74545.19,483616.77,27347.59,Yes
1375,26,M,Siliguri,Loan,239589.42,518387.29,47583.48,No
1376,26,M,Aligarh,Savings,274358.93,985262.94,11560.03,Yes
1377,28,F,Rajkot,Current,121543.58,194393.43,12123.02,No
1378,57,F,Faridabad,Loan,189639.42,22635.31,45892.2,No
1379,28,M,Dibrugarh,Loan,474445.0,540572.35,15142.03,Yes
1380,50,F,Rajahmundry,Loan,163676.17,797664.51,18716.32,Yes
1381,31,F,Dharmavaram,Savings,309975.05,158566.03,40237.07,Yes
1382,19,M,Belgaum,Loan,76163.01,278388.5,46258.22,Yes
1383,48,F,Berhampore,Savings,416670.69,229093.76,29128.86,No
1384,41,F,Mira-Bhayandar,Loan,394164.46,418071.61,12667.91,No
1385,45,F,Shivpuri,Savings,3959.95,370068.44,41639.83,Yes
1386,23,M,Bhavnagar,Loan,13987.48,726487.57,14958.6,No
1387,35,F,Salem,Current,5592.23,822551.95,19777.09,No
1388,57,F,Kolkata,Loan,171799.75,258545.91,2162.8,No
1389,26,F,Shimoga,Current,443626.04,185878.35,44921.53,Yes
1390,59,M,New Delhi,Current,227611.91,432950.68,28303.91,Yes
1391,26,M,Fatehpur,Savings,336047.38,284903.02,30254.33,No
1392,51,M,Chandrapur,Loan,316671.15,964082.53,23458.5,No
1393,39,M,Patna,Current,144588.04,294638.48,6541.58,No
1394,24,F,Vadodara,Loan,56059.32,854560.13,7540.66,No
1395,18,F,Kozhikode,Loan,315155.77,708421.73,35260.02,Yes
1396,63,M,Kalyan-Dombivli,Current,147580.23,631549.93,34528.82,Yes
1397,32,F,Karaikudi,Current,498701.94,479130.58,27679.44,No
1398,43,M,Sultan Pur Majra,Loan,333258.12,88870.5,44548.28,Yes
1399,59,F,Bilaspur,Loan,3312.26,100066.51,23221.48,No
1400,56,M,New Delhi,Current,493642.69,905667.27,39874.47,Yes
1401,22,F,Ramgarh,Savings,440446.49,533498.44,27969.57,No
1402,62,M,Begusarai,Loan,9726.96,490129.29,25279.35,Yes
1403,47,F,Sirsa,Current,54203.35,708263.66,38326.87,Yes
1404,44,M,Howrah,Savings,479722.65,53244.91,40877.91,No
1405,33,F,Solapur,Loan,195519.31,98503.4,27799.72,No
1406,45,M,Panihati,Loan,321471.42,631478.61,22807.59,No
1407,20,M,Kota,Savings,448688.12,584960.43,6205.5,No
1408,21,F,Ludhiana,Loan,409798.37,394668.71,6600.71,No
1409,34,F,Kolkata,Current,269992.26,267273.72,7737.2,No
1410,45,M,Panihati,Savings,61626.92,680962.51,33081.54,No
1411,31,M,Jehanabad,Current,407685.18,69967.74,29842.29,No
1412,46,M,Gandhidham,Loan,335853.24,717894.07,17326.06,Yes
1413,39,F,Raurkela Industrial Township,Savings,141421.08,630619.52,26881.44,No
1414,53,M,Ranchi,Loan,89853.21,820752.16,18782.82,No
1415,34,F,Jaipur,Current,391630.84,263049.65,15893.96,No
1416,39,F,Alappuzha,Savings,301498.26,418561.28,8766.24,Yes
1417,28,F,Chapra,Loan,276512.56,669935.93,4418.36,Yes
1418,33,F,Mau,Savings,19649.61,676304.88,30660.79,No
1419,25,F,Kollam,Savings,17931.57,217479.5,25373.24,Yes
1420,53,M,Hapur,Loan,265068.6,136846.24,20508.54,No
1421,54,F,Chinsurah,Current,206218.01,54926.54,11631.39,Yes
1422,27,F,Rajkot,Loan,327842.62,505002.73,24603.01,Yes
1423,24,M,Sonipat,Current,47523.78,921321.72,4798.13,No
1424,34,F,Aizawl,Savings,405663.95,424544.44,21756.97,Yes
1425,34,M,Nagaon,Loan,209510.14,513276.93,42505.34,Yes
1426,32,M,Amroha,Loan,118774.31,63759.72,14561.23,No
1427,41,M,Burhanpur,Current,256560.19,456197.08,12956.98,No
1428,44,F,Tenali,Loan,125256.83,229230.71,25110.4,No
1429,30,F,Aurangabad,Savings,445697.39,189248.74,42634.73,Yes
1430,19,F,Hajipur,Loan,286282.47,166348.3,35519.36,Yes
1431,24,F,Kurnool,Savings,105623.46,93520.08,7519.35,Yes
1432,34,F,Agartala,Savings,420565.34,244326.83,28747.3,Yes
1433,63,F,Patna,Loan,295201.21,203125.12,15169.0,No
1434,33,M,Bidar,Current,32943.46,870981.62,31714.17,No
1435,40,F,Buxar,Loan,127148.33,46358.4,48763.14,Yes
1436,50,M,Gwalior,Savings,174346.02,46418.6,32074.43,No
1437,31,M,Korba,Savings,282317.49,627755.94,7154.8,Yes
1438,50,M,Rajpur Sonarpur,Savings,489106.33,600586.4,10010.53,No
1439,34,M,Bhiwani,Savings,416389.8,54029.24,30818.34,Yes
1440,34,M,Nandyal,Loan,278520.4,901971.33,19721.18,Yes
1441,22,M,Chittoor,Loan,95397.95,58785.28,43064.03,No
1442,51,F,Phagwara,Loan,285815.15,805755.06,37095.45,No
1443,39,M,Rohtak,Current,25939.64,536495.7,35520.76,Yes
1444,28,M,Satna,Loan,456051.7,248724.59,22770.46,Yes
1445,49,F,Ramagundam,Current,321747.66,46378.97,15493.47,Yes
1446,32,M,Kakinada,Savings,104521.46,810100.58,25576.23,Yes
1447,47,F,Ballia,Current,107725.41,263223.1,15509.89,No
1448,65,M,Orai,Current,471003.66,469900.47,40662.65,No
1449,51,F,Hindupur,Loan,389605.02,106693.6,36548.02,Yes
1450,39,M,Hajipur,Current,44919.48,323751.7,15614.99,No
1451,44,F,Muzaffarnagar,Current,49832.43,737385.97,25397.31,Yes
1452,32,M,Patiala,Loan,357156.74,987999.96,38283.55,Yes
1453,46,F,Kharagpur,Savings,480488.74,783053.74,28368.72,Yes
1454,23,F,Sangli-Miraj & Kupwad,Savings,220543.41,671019.54,48627.86,Yes
1455,26,M,Ongole,Loan,343069.77,749265.53,16361.56,No
1456,51,M,Rampur,Loan,384637.92,18935.93,37075.23,No
1457,19,F,Phagwara,Loan,464502.81,391451.48,14899.94,Yes
1458,43,F,Parbhani,Savings,131477.87,602836.65,13775.72,No
1459,38,F,Bathinda,Savings,363628.31,99970.89,47238.77,No
1460,27,M,Kota,Savings,293068.56,621808.31,31315.92,Yes
1461,59,M,Orai,Current,474656.4,185918.62,19033.12,Yes
1462,53,M,Sambalpur,Savings,176944.43,233345.74,24984.65,Yes
1463,51,M,Ulhasnagar,Loan,225657.36,902934.78,35771.07,No
1464,33,F,South Dumdum,Loan,166615.74,80304.17,18350.67,No
1465,58,M,Bhimavaram,Current,55764.56,787837.12,47173.92,No
1466,51,F,Thane,Loan,15022.36,837080.9,18527.43,Yes
1467,39,F,Nizamabad,Current,208368.66,932220.22,38447.05,No
1468,30,M,Kota,Current,41929.72,564844.95,36352.01,Yes
1469,64,F,Aurangabad,Loan,118461.56,94010.19,12789.48,Yes
1470,36,M,Nandyal,Loan,187967.25,795947.22,22224.78,No
1471,42,F,Loni,Savings,334581.66,219304.28,5262.97,Yes
1472,38,F,Erode,Current,194111.25,982746.52,39255.45,Yes
1473,28,M,Katni,Savings,219352.17,445754.18,36149.57,No
1474,51,M,Mangalore,Current,25375.42,820155.95,41848.34,No
1475,55,F,Udupi,Savings,332253.07,795606.9,28031.58,Yes
1476,53,F,Jabalpur,Loan,62897.45,977325.46,5407.85,No
1477,41,F,Munger,Savings,223806.98,329579.72,11387.33,Yes
1478,33,M,Bijapur,Savings,343788.97,70330.24,20189.84,No
1479,56,M,Hazaribagh,Loan,458289.28,784151.62,36972.42,No
1480,35,F,Jamshedpur,Current,182344.4,300169.53,24019.48,Yes
1481,60,M,Khandwa,Current,151997.93,826044.85,9291.9,Yes
1482,18,F,Nizamabad,Loan,396250.88,646078.99,31113.51,Yes
1483,34,M,Karawal Nagar,Savings,186437.93,308935.85,25338.18,No
1484,22,F,Cuttack,Savings,379098.1,348156.22,34876.34,No
1485,43,F,Kharagpur,Current,292290.75,612498.04,48686.98,Yes
1486,47,M,Madhyamgram,Current,226588.32,361541.43,48601.62,Yes
1487,20,F,Thane,Savings,254344.82,565938.83,3614.99,Yes
1488,54,M,Tirunelveli,Savings,483819.67,348566.36,7683.05,Yes
1489,47,M,Kalyan-Dombivli,Savings,169378.19,753724.17,44604.97,Yes
1490,44,F,Burhanpur,Savings,390856.61,655224.79,5111.04,No
1491,28,F,Raipur,Loan,143741.24,971169.44,33257.31,Yes
1492,18,F,Baranagar,Current,298810.23,15265.61,5310.29,No
1493,27,F,Ludhiana,Loan,275327.25,568364.65,48302.2,No
1494,51,F,Akola,Current,48952.83,880807.88,1234.87,No
1495,46,F,Kishanganj,Loan,213296.12,509920.34,32232.83,No
1496,44,F,Raichur,Loan,61668.06,929086.39,5441.06,No
1497,37,F,Kurnool,Current,403374.27,484397.28,38506.1,No
1498,62,F,Tiruppur,Loan,354637.67,334482.23,8808.34,Yes
1499,65,M,Farrukhabad,Savings,177942.38,653904.71,41606.68,Yes
1500,46,F,Haridwar,Current,82566.67,200985.94,15280.82,No
1501,62,F,Karnal,Loan,254147.78,781811.22,5385.25,No
1502,65,F,Katihar,Current,181870.83,25459.55,47760.96,No
1503,30,F,New Delhi,Savings,68614.57,814819.79,10565.38,No
1504,61,F,Uluberia,Current,55927.72,449796.97,41630.05,No
1505,55,M,Rajkot,Current,75309.02,719340.87,40676.85,No
1506,29,F,Arrah,Savings,378227.95,656353.22,18267.31,Yes
1507,38,F,Bhavnagar,Loan,347231.7,662048.94,13102.47,Yes
1508,56,M,Yamunanagar,Loan,423516.24,153915.01,41601.86,No
1509,65,F,Sambhal,Loan,193532.17,50812.18,17121.43,Yes
1510,43,M,Buxar,Savings,103252.53,376317.74,12553.72,No
1511,49,M,Udaipur,Current,154616.61,610197.27,40420.18,No
1512,26,F,Jalna,Loan,54023.36,43629.91,33456.94,No
1513,53,F,Ozhukarai,Savings,288749.14,934826.23,35303.68,Yes
1514,24,M,Tiruppur,Loan,327683.17,884108.72,19.15,No
1515,44,M,Tirupati,Loan,193265.13,205618.47,17318.18,Yes
1516,60,M,Bhimavaram,Current,1655.19,94555.4,45124.15,No
1517,26,F,Agartala,Savings,372225.46,979074.03,13452.79,Yes
1518,27,F,Narasaraopet,Savings,421048.16,485522.9,47027.39,No
1519,65,M,Imphal,Current,54739.04,922768.45,908.84,Yes
1520,62,M,Srinagar,Loan,77099.44,302020.07,750.13,Yes
1521,55,M,Vijayanagaram,Current,355777.53,789098.7,16844.31,Yes
1522,18,M,Haldia,Savings,242883.78,702903.13,29411.62,Yes
1523,40,F,Anand,Loan,477121.12,888317.13,27442.33,No
1524,39,F,Asansol,Savings,446751.7,401632.53,35464.05,No
1525,51,F,Phusro,Savings,333465.5,447454.89,39846.63,Yes
1526,60,F,Ahmedabad,Loan,184552.16,30712.69,42586.0,No
1527,48,M,Vijayanagaram,Savings,324732.46,77774.49,22902.33,No
1528,49,F,Kavali,Loan,481634.15,433696.68,19271.72,Yes
1529,21,F,Siliguri,Savings,455245.24,894473.07,14096.41,No
1530,37,F,Durgapur,Current,2910.15,722056.15,9088.58,Yes
1531,20,M,Mirzapur,Savings,234044.28,784418.35,15035.73,Yes
1532,20,M,Bhubaneswar,Current,283578.21,558732.12,40452.17,Yes
1533,25,F,Bally,Current,426710.69,861443.01,39778.71,No
1534,45,M,Sultan Pur Majra,Savings,327513.58,66737.88,46647.6,Yes
1535,45,F,Dindigul,Loan,262011.82,670021.83,39140.52,No
1536,28,F,Ulhasnagar,Savings,431765.83,316021.35,8893.79,No
1537,29,M,Rajpur Sonarpur,Current,23911.47,754639.41,39986.46,Yes
1538,50,F,Bhiwandi,Savings,159836.85,70850.82,9687.81,No
1539,57,M,Guna,Current,283726.26,461346.05,12286.75,No
1540,56,M,Deoghar,Savings,201666.54,247987.86,24021.94,No
1541,29,M,Panipat,Loan,100853.12,87686.0,5843.81,No
1542,59,F,Vellore,Savings,390162.56,281945.58,41625.25,No
1543,33,F,Kadapa,Current,266576.06,796074.71,1296.15,No
1544,31,F,Chapra,Current,21692.69,71673.6,26446.41,Yes
1545,25,F,Cuttack,Loan,392431.15,784467.14,46357.11,Yes
1546,24,M,Coimbatore,Savings,89217.58,276629.11,6487.79,Yes
1547,21,M,Allahabad,Current,209992.34,466077.67,46954.83,No
1548,55,M,Dehri,Current,58587.01,819178.1,18877.9,Yes
1549,28,F,Jamshedpur,Current,157341.99,10974.25,44379.61,No
1550,64,F,Pali,Loan,25563.37,227828.39,10776.33,Yes
1551,34,F,Katni,Loan,270794.79,905764.49,14603.68,Yes
1552,45,M,Orai,Loan,394436.69,464036.28,35887.68,Yes
1553,27,F,Sultan Pur Majra,Current,59278.81,919017.45,20373.99,Yes
1554,58,M,Orai,Current,130283.92,780739.25,3665.48,No
1555,34,M,Vellore,Savings,317927.37,810893.15,37957.73,Yes
1556,46,F,Firozabad,Loan,191713.9,304125.38,8427.73,No
1557,47,M,Raebareli,Loan,279489.15,937267.74,46572.51,No
1558,50,F,Ambarnath,Current,11126.95,780338.42,12547.49,No
1559,52,F,Cuttack,Current,154451.46,867876.1,30377.24,Yes
1560,23,M,Jodhpur,Savings,105679.77,771370.34,8321.72,Yes
1561,21,M,Tenali,Savings,105430.87,165717.92,32470.71,No
1562,25,M,Ghaziabad,Loan,61125.45,410249.81,6135.01,No
1563,29,M,Parbhani,Loan,247770.3,206857.85,13192.36,Yes
1564,55,M,Dindigul,Loan,145394.67,841303.59,10956.37,No
1565,19,M,Silchar,Savings,447741.2,546038.2,34674.88,No
1566,36,M,Nizamabad,Current,123780.7,663464.85,43108.56,No
1567,35,M,Tinsukia,Current,180574.97,276150.87,11153.59,No
1568,64,M,Bhusawal,Savings,360997.1,179372.87,32149.16,Yes
1569,22,M,Uluberia,Current,137250.46,116244.18,21853.43,Yes
1570,54,F,Chennai,Current,117728.82,673320.06,3828.74,Yes
1571,38,F,Katni,Savings,29825.6,705113.08,32114.9,Yes
1572,59,F,Darbhanga,Current,37703.42,190874.16,28624.74,Yes
1573,29,M,Panihati,Loan,208334.26,866919.93,47478.91,Yes
1574,59,M,Mau,Current,224368.95,10619.9,34864.44,No
1575,19,M,Hazaribagh,Loan,91959.51,577070.06,31919.6,Yes
1576,49,F,Pali,Loan,370448.94,220161.38,27742.68,No
1577,61,M,Nadiad,Current,211571.89,693944.86,19867.92,No
1578,31,F,Bhatpara,Current,154974.96,532943.84,6516.1,Yes
1579,24,M,Mangalore,Loan,414843.51,423187.03,16039.36,Yes
1580,40,M,Ambarnath,Current,26030.62,503633.45,8293.07,Yes
1581,18,F,Tiruvottiyur,Savings,196780.46,686728.29,9926.46,No
1582,48,F,Tirunelveli,Current,388236.65,234040.48,21638.87,No
1583,63,F,Kolhapur,Loan,146286.22,949703.45,19094.57,Yes
1584,35,M,Proddatur,Current,258566.36,81001.6,31243.21,No
1585,46,M,Sultan Pur Majra,Savings,244006.94,105295.68,22138.14,Yes
1586,43,F,Bhalswa Jahangir Pur,Loan,55099.34,215250.2,38875.11,Yes
1587,28,M,Khandwa,Loan,207378.46,255504.0,37653.8,No
1588,65,M,Nagaon,Loan,104328.27,858253.26,43060.14,Yes
1589,54,M,Kharagpur,Savings,100209.38,513700.28,4465.68,No
1590,59,F,Firozabad,Savings,31284.09,877513.3,9613.17,Yes
1591,36,F,Tumkur,Current,454331.84,143863.32,48869.71,Yes
1592,29,F,Salem,Loan,124036.89,592302.08,37159.52,Yes
1593,21,M,Karaikudi,Current,283892.41,293769.55,2438.63,Yes
1594,47,F,Durgapur,Current,241573.91,826991.09,452.1,Yes
1595,54,M,Kolkata,Current,261959.8,152138.93,38061.91,Yes
1596,22,M,Noida,Savings,394321.79,313220.94,40666.77,No
1597,29,F,Bidhannagar,Savings,392669.6,926174.07,3275.09,Yes
1598,26,M,Rewa,Savings,113179.13,740599.84,17822.26,Yes
1599,45,F,Tinsukia,Loan,391089.5,68429.76,21948.0,Yes
1600,26,M,Pondicherry,Savings,360612.64,438232.65,8855.8,No
1601,47,F,Anantapur,Savings,247990.65,550278.07,34752.58,Yes
1602,42,M,Rohtak,Current,14623.01,173757.97,37120.72,No
1603,28,M,Shahjahanpur,Savings,266168.19,199765.89,12037.73,No
1604,27,M,Burhanpur,Current,45517.81,639772.73,7633.18,No
1605,61,F,Darbhanga,Current,143681.2,48972.13,19921.19,No
1606,47,M,Rourkela,Current,331484.42,740331.82,40649.44,No
1607,39,M,Pali,Savings,475597.45,562937.75,38605.25,Yes
1608,51,F,Guntur,Savings,177099.14,128191.12,46198.97,No
1609,22,M,Chennai,Current,147229.42,578178.96,22504.24,No
1610,46,M,Berhampur,Savings,149231.9,6847.53,42211.5,No
1611,36,F,Vellore,Loan,198934.09,982328.32,9482.16,Yes
1612,52,M,Gwalior,Savings,65058.91,731375.12,541.64,No
1613,46,M,Howrah,Loan,218974.48,211893.56,8507.58,Yes
1614,54,M,Baranagar,Current,193418.43,245352.35,37432.68,Yes
1615,31,F,Mau,Current,324150.31,103372.05,48502.92,Yes
1616,61,F,Sasaram,Savings,270705.91,99178.64,45881.73,Yes
1617,27,F,Pune,Loan,11699.05,918798.11,32130.42,No
1618,55,F,Vadodara,Current,361021.35,538253.77,3477.57,No
1619,41,M,Allahabad,Savings,268228.43,569703.17,23134.5,No
1620,46,F,Aurangabad,Savings,413350.15,231477.01,29929.21,Yes
1621,63,M,Jammu,Loan,315490.31,609368.8,27657.08,No
1622,26,M,Khora ,Loan,270151.06,662439.17,26863.66,Yes
1623,45,M,Siwan,Loan,240218.82,307687.37,39554.31,Yes
1624,24,M,Ongole,Savings,433447.76,681642.47,35935.95,Yes
1625,35,F,Sasaram,Savings,302077.25,496878.79,16848.86,No
1626,60,M,Bidhannagar,Loan,180602.16,556374.61,39317.93,No
1627,21,F,Jalna,Loan,453806.54,418514.67,38772.52,Yes
1628,63,F,Burhanpur,Current,278872.13,149811.48,29484.5,No
1629,20,M,Amravati,Current,161369.9,908393.36,38661.2,No
1630,34,M,Visakhapatnam,Current,471543.41,103061.87,7875.85,No
1631,62,F,Ongole,Loan,446501.4,499918.71,38849.91,No
1632,51,F,Gurgaon,Savings,220669.07,548512.09,29694.45,Yes
1633,53,F,Rewa,Current,329629.25,52266.04,20179.87,No
1634,25,F,Tiruchirappalli,Savings,24966.42,46876.46,15944.55,No
1635,64,M,Shimla,Current,443672.42,202803.86,6521.17,Yes
1636,56,F,Tadepalligudem,Savings,364766.68,631662.95,2660.03,Yes
1637,25,M,Gandhidham,Loan,79878.54,417209.48,4443.27,No
1638,22,F,Chandigarh,Current,165022.73,548719.92,47475.69,Yes
1639,54,M,Mehsana,Current,337687.52,115795.55,16545.17,Yes
1640,38,F,Siwan,Loan,452690.21,990133.97,17099.11,Yes
1641,53,F,Kanpur,Loan,475407.43,493399.71,29389.01,Yes
1642,39,F,Sambalpur,Current,285759.26,829599.82,33170.81,Yes
1643,37,M,Madhyamgram,Savings,400250.56,667177.1,1624.72,No
1644,25,F,Kulti,Loan,385495.15,703951.64,44407.18,No
1645,62,M,Saharsa,Loan,391435.83,966696.14,49708.82,Yes
1646,37,F,Jaipur,Current,6294.95,484346.85,24196.7,Yes
1647,42,M,Rajahmundry,Savings,364464.29,211987.63,15248.01,No
1648,32,M,Arrah,Loan,401617.66,310517.19,5728.33,No
1649,59,F,Korba,Loan,259891.28,435354.51,22762.63,Yes
1650,41,F,Allahabad,Current,123794.63,278566.47,32899.85,No
1651,58,M,Danapur,Loan,8084.34,542375.06,33092.15,Yes
1652,62,M,Haridwar,Loan,270028.51,865230.22,15330.13,Yes
1653,22,F,Jalandhar,Current,94300.92,905674.62,9055.3,Yes
1654,49,M,Darbhanga,Current,422011.48,896476.48,7631.77,Yes
1655,62,M,Bulandshahr,Current,23822.39,471933.89,25812.38,No
1656,44,M,Karaikudi,Current,60214.18,140235.58,14588.36,No
1657,65,F,Thanjavur,Loan,339089.07,826567.18,17255.85,No
1658,35,F,Begusarai,Current,376476.8,866722.08,9659.95,Yes
1659,22,M,Gulbarga,Current,201221.76,610729.2,42908.72,Yes
1660,60,M,Bettiah,Current,258314.75,154354.76,13088.42,No
1661,50,M,Jalgaon,Current,99519.29,529910.38,43068.42,Yes
1662,43,F,Dewas,Savings,469868.76,47450.04,3444.56,Yes
1663,35,F,Ambala,Current,273860.74,963874.3,32632.0,Yes
1664,53,M,Burhanpur,Savings,50044.79,15846.96,27675.44,No
1665,22,F,Patiala,Current,452207.94,174404.84,49097.79,No
1666,19,F,Sangli-Miraj & Kupwad,Loan,475582.86,821204.1,260.83,No
1667,62,F,Ujjain,Current,146366.14,962107.22,24644.38,Yes
1668,38,F,Faridabad,Current,370940.4,411481.05,41034.08,No
1669,29,M,Pali,Loan,413010.01,80769.04,18384.23,No
1670,55,F,Malegaon,Savings,327266.51,734770.38,31778.5,No
1671,49,F,Faridabad,Current,30573.23,83392.87,4263.03,No
1672,21,F,Ghaziabad,Current,233377.26,621860.31,29311.65,No
1673,27,M,New Delhi,Loan,20204.02,264445.5,36786.36,No
1674,19,M,Deoghar,Loan,200908.66,250420.89,43530.46,No
1675,63,M,Thiruvananthapuram,Loan,110042.47,173806.1,7871.39,No
1676,64,M,Rohtak,Current,338412.37,985762.69,44838.85,Yes
1677,60,F,Raurkela Industrial Township,Loan,56687.67,255617.29,25180.41,Yes
1678,36,F,Chapra,Loan,174287.64,530161.69,16275.02,No
1679,35,F,Raichur,Current,248279.99,599685.73,5756.41,Yes
1680,60,F,Chandrapur,Loan,146757.61,7676.12,5868.05,Yes
1681,22,F,Durg,Loan,360444.25,444645.81,29685.47,Yes
1682,55,M,Yamunanagar,Current,103439.27,425011.86,15268.32,Yes
1683,45,M,Darbhanga,Current,163235.4,832719.19,17104.41,No
1684,38,F,Raurkela Industrial Township,Current,227999.11,756443.72,21071.31,No
1685,28,F,Arrah,Savings,198640.67,665544.9,19569.63,No
1686,59,M,Agra,Savings,131412.83,341340.89,6235.38,Yes
1687,34,F,Agra,Current,252255.06,427566.18,19692.05,No
1688,32,F,Tenali,Current,83825.9,66643.75,11591.32,No
1689,33,M,Madhyamgram,Current,183266.88,646431.83,49523.91,Yes
1690,34,F,Bihar Sharif,Loan,305855.62,498633.28,12532.88,No
1691,41,F,Kamarhati,Current,197397.61,626089.1,33930.61,Yes
1692,51,M,Bally,Loan,429851.87,899109.04,41773.03,No
1693,23,F,Ranchi,Loan,31647.36,202917.21,1121.26,No
1694,20,F,Howrah,Savings,45567.91,523832.0,24159.19,No
1695,58,F,Shimoga,Savings,215829.32,532762.69,44377.98,No
1696,42,F,Nagaon,Savings,395339.1,786945.62,21587.8,No
1697,55,M,Serampore,Loan,37627.29,226323.65,14791.03,No
1698,19,F,Kishanganj,Savings,451088.02,399177.94,3007.92,No
1699,18,M,Deoghar,Loan,64348.77,627252.17,22434.4,No
1700,19,F,Jaunpur,Loan,472335.92,992110.32,26608.26,No
1701,62,M,Pali,Savings,72689.66,989358.37,29805.98,No
1702,43,F,Jamnagar,Savings,278594.05,574670.63,29383.35,Yes
1703,60,M,Giridih,Current,206944.27,442270.91,49679.61,No
1704,44,F,Surendranagar Dudhrej,Savings,343420.2,218662.55,27556.61,No
1705,24,M,Siliguri,Savings,371134.56,566734.63,12921.54,No
1706,61,F,Akola,Current,221269.94,320541.87,30526.6,Yes
1707,63,M,Sonipat,Savings,217815.38,505225.35,48455.03,No
1708,57,M,Bidhannagar,Savings,311124.5,326622.06,10428.92,Yes
1709,37,M,Unnao,Current,297162.06,764415.65,31460.13,No
1710,50,F,Phagwara,Current,59046.59,680936.04,22212.01,Yes
1711,63,M,Mango,Loan,121101.55,72241.6,47103.41,No
1712,48,M,Kadapa,Savings,369903.8,688530.62,21702.09,Yes
1713,43,F,Thane,Loan,209749.39,345835.85,32508.31,No
1714,36,M,Jamshedpur,Loan,186916.11,971263.31,24450.14,Yes
1715,30,F,Nandyal,Savings,125867.4,411869.65,9316.96,Yes
1716,38,F,Buxar,Loan,403313.45,368107.8,13729.56,No
1717,64,M,Sambalpur,Savings,325690.71,268190.53,9134.56,No
